System,3wrobotNI
Controller,CALF
dt,0.1
state_init,[-1.   -1.    1.57]
Nactor,1
pred_step_size_multiplier,1.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[1, 1, 0.1, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quad-mix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s],N Calf/SARSA-m,N nominal
0.0001,-1.0,-1.0,1.57,2.2464901989680084,0.22464901989680086,-0.022,-0.284,0,0
0.0011,-1.0000000184769071,-1.0000199947840764,1.5697418854166667,2.246449184373947,0.44929393833419556,-0.022,-0.284,0,0
0.009751084473638361,-1.0000004529658764,-1.0002103180986803,1.5672849774261535,2.246060003292231,0.6738999386634187,-0.022,-0.284,0,0
0.05975108447363836,-1.000012125133062,-1.0013102469275672,1.5530849774261535,2.243853941970566,0.8982853328604753,-0.022,-0.284,0,0
0.10975108447363836,-1.0000394145879528,-1.002409899124289,1.5388849774261535,2.2417213100190376,1.122457463862379,-0.12040978909304342,-0.3172945777204945,1,0
0.15975108447363837,-1.0002640056596537,-1.0079773393465616,1.5231719816417195,2.248551817920946,1.3473126456544735,-0.12040978909304342,-0.3172945777204945,1,0
0.20975108447363838,-1.0005983087005474,-1.0139884768863414,1.5073072527556948,2.2565672176358205,1.5729693674180556,0.22,-2.84,1,1
0.25975108447363837,-0.9993475223767221,-1.0045300290071244,1.376803957154104,2.197335125966309,1.7927028800146865,0.22,-2.84,1,1
0.30975108447363836,-0.9964690212759002,-0.9939229065091664,1.234803957154104,2.133307645457269,2.0060336445604134,0.22,-2.84,1,1
0.35975108447363835,-0.9921183378696918,-0.9838299203220628,1.0928039571541042,2.071642759622909,2.2131979205227044,0.020080052591062207,-0.11173113348906476,2,1
0.40975108447363834,-0.9912173287654416,-0.9821283378717344,1.0747838835098746,2.062604581883922,2.4194583787110964,0.020080052591062207,-0.11173113348906476,2,1
0.4597510844736383,-0.9907370375045463,-0.9812466695876292,1.0691973268354213,2.058723916577737,2.62533077036887,0.020080052591062207,-0.11173113348906476,2,1
0.5097510844736384,-0.9902518282742676,-0.9803676982221448,1.063610770160968,2.054847059760806,2.8308154763449505,0.22,-2.84,2,2
0.5597510844736384,-0.984753699145319,-0.9717811239225371,0.9340442871307444,2.001343699644396,3.0309498463093902,0.22,-2.84,2,2
0.6097510844736385,-0.9776083050617353,-0.963430066524554,0.7920442871307443,1.94665167307773,3.2256150136171633,0.22,2.4443193231463325,2,3
0.6597510844736385,-0.9698112997563946,-0.9551072211427087,0.8901780688726806,1.9320108866480639,3.4188161022819696,0.22,2.4443193231463325,2,3
0.7097510844736385,-0.9634282724001617,-0.9461570018948349,1.0123940350299974,1.9259115398661197,3.6114072562685817,0.22,-2.003564141411484,2,4
0.7597510844736386,-0.9572262827288532,-0.9367212263995722,0.9324861302067569,1.880701315023229,3.7994773877709047,0.22,-2.003564141411484,2,4
0.8097510844736386,-0.9502408843772778,-0.9282298748771669,0.8323079231361825,1.8338780650635793,3.9828651942772626,0.22,1.5353493734551846,2,5
0.8597510844736387,-0.9428665369865714,-0.9198168619779246,0.8929475307385859,1.8148622628005144,4.164351420557314,0.22,1.5353493734551846,2,5
0.9097510844736387,-0.9363037196491485,-0.910992463034005,0.9697149994113452,1.8007262992939792,4.344424050486712,0.036525344150381354,-0.09366813525820315,3,5
0.9597510844736388,-0.9348024562426583,-0.9087854375536747,0.9724555005657487,1.7944513289154753,4.52386918337826,0.036525344150381354,-0.09366813525820315,3,5
1.0097510844736388,-0.9337702406276339,-0.9072788597292674,0.9677720938028386,1.7888917061602552,4.702758353994285,0.22,-1.236709907443546,3,6
1.0597510844736389,-0.9277650683653575,-0.8990553682317154,0.9111457731736934,1.7523248970417538,4.87799084369846,0.22,-1.236709907443546,3,6
1.109751084473639,-0.9207594554342746,-0.8905769935376541,0.849310277801516,1.7135100858072465,5.049341852279185,0.22,1.079104909698914,3,7
1.159751084473639,-0.9135695919216847,-0.8821448120868232,0.8927116797187552,1.6932686012125888,5.218668712400444,0.22,1.079104909698914,3,7
1.209751084473639,-0.9069036600516274,-0.8733963264538934,0.946666925203701,1.676258898906164,5.38629460229106,0.21999960734491025,-0.3388238568137022,4,7
1.259751084473639,-0.9004414172119592,-0.8644563546733116,0.9361876473145707,1.648001495421031,5.551094751833163,0.21999960734491025,-0.3388238568137022,4,7
1.309751084473639,-0.8938452205828241,-0.8556536923379474,0.9192464544738856,1.6194073618638636,5.713035488019549,0.21999925592067532,0.34332718990266836,5,7
1.3597510844736391,-0.8872181091825898,-0.8468652299905548,0.9333040526884107,1.5977209362847093,5.872807581648019,0.21999925592067532,0.34332718990266836,5,7
1.4097510844736392,-0.8807473183369086,-0.8379700022813341,0.9504704121835441,1.578480702679546,6.030655651915974,0.22,-0.8105738994760162,6,7
1.4597510844736392,-0.8742086025973415,-0.8290995798606309,0.9152003810285263,1.551896541700672,6.185845306086041,0.22,-0.8105738994760162,6,7
1.5097510844736393,-0.8673278175996106,-0.8205183074555968,0.8746716860547255,1.5282670956048579,6.3386720156465275,-0.22,2.84,7,7
1.5597510844736393,-0.8727732859992668,-0.8279232658011533,1.0000349560440926,1.5650236463847698,6.495174380285005,-0.22,2.84,7,7
1.6097510844736393,-0.8780402354698116,-0.8375698226764766,1.1420349560440928,1.6140880525114725,6.656583185536152,-0.22,-2.84,8,7
1.6597510844736394,-0.8831332333968854,-0.8478387561681213,1.0259203727107593,1.6108258705262517,6.817665772588778,-0.22,-2.84,8,7
1.7097510844736394,-0.8894823073026307,-0.8568101594481832,0.8839203727107592,1.6075791785653648,6.9784236904453145,-0.21999990460444405,2.8399999991819556,9,7
1.7597510844736395,-0.8964668616103918,-0.8658989173433181,1.0000349560069184,1.655873219161598,7.144011012361474,-0.21999990460444405,2.8399999991819556,9,7
1.8097510844736395,-0.9017338087976605,-0.8755454700354397,1.1420349559660163,1.7115812883349732,7.315169141194971,0.22,-2.84,9,8
1.8597510844736396,-0.8974744652484018,-0.8671002358324781,1.0259203726289547,1.6648335618666865,7.48165249738164,0.22,-2.84,9,8
1.9097510844736396,-0.8911253913419227,-0.8581288325529356,0.8839203726289546,1.6123912514646574,7.642891622528106,0.22,0.3352163966111745,9,9
1.9597510844736397,-0.883976843468556,-0.849567751644748,0.8862108052353739,1.587986343486417,7.801690256876748,0.22,0.3352163966111745,9,9
2.0097510844736397,-0.8770927093299912,-0.8409883656219876,0.9029716250659326,1.5683151162478857,7.958521768501536,0.22,-0.0963400301757047,9,10
2.0597510844736395,-0.8702750890727434,-0.8323521837662464,0.9001213520646397,1.5476933056535478,8.113291099066892,0.22,-0.0963400301757047,9,10
2.1097510844736393,-0.863417696516691,-0.8237512574577773,0.8953043505558546,1.5304574540118656,8.266336844468078,0.22,-0.0963400301757047,9,10
2.159751084473639,-0.8565189530034687,-0.815183462877473,0.8904873490470694,1.5187307661928786,8.418209921087366,-0.22,-2.84,10,10
2.209751084473639,-0.8627258583124798,-0.8218456901319434,0.7609910077637171,1.5060587988632672,8.568815800973692,-0.22,-2.84,10,10
2.259751084473639,-0.8712025014555536,-0.8288416416254216,0.6189910077637176,1.5023391783074955,8.719049718804442,-0.22,-2.84,10,10
2.3097510844736386,-0.8805839164955523,-0.834567536151293,0.47699100776371817,1.5062077763261499,8.869670496437056,-0.21999999970302905,2.8399999999105914,11,10
2.3597510844736385,-0.890595370793057,-0.84014968676427,0.5931055910929881,1.5413615727094283,9.023806653707998,-0.21999999970302905,2.8399999999105914,11,10
2.4097510844736383,-0.8992502470729211,-0.8469238976060033,0.7351055910885171,1.584372128371056,9.182243866545104,-0.21999999970302905,2.8399999999105914,11,10
2.459751084473638,-0.9068593029705012,-0.8548547918995564,0.8771055910840462,1.6327488763211957,9.345518754177224,-0.21999999577716675,-2.839999999816789,12,10
2.509751084473638,-0.9144634399726891,-0.8634318962336539,0.7609910077586314,1.641204680055279,9.509639222182752,-0.21999999577716675,-2.839999999816789,12,10
2.5597510844736377,-0.9229400829530607,-0.8704278475928434,0.6189910077677925,1.6486849233583114,9.674507714518583,-0.21999999577716675,-2.839999999816789,12,10
2.6097510844736376,-0.9323214978129375,-0.8761537420088898,0.4769910077769536,1.6601593727333743,9.840523651791921,-0.21999426268224145,-0.9612781261537823,13,10
2.6597510844736374,-0.9423041689211749,-0.8808988542018192,0.42036521793043585,1.681911997046524,10.008714851496574,-0.21999426268224145,-0.9612781261537823,13,10
2.709751084473637,-0.952450237231171,-0.8851447576377992,0.37230131162274693,1.7046955250925406,10.179184404005827,-0.21999426268224145,-0.9612781261537823,13,10
2.759751084473637,-0.9627885845231339,-0.8888982857660455,0.324237405315058,1.7277297330314039,10.351957377308967,0.22,-2.123473351783211,14,10
2.809751084473637,-0.9540918936415542,-0.8865296498372451,0.2233602003426986,1.7013868957956944,10.522096066888537,0.22,-2.123473351783211,14,10
2.8597510844736367,-0.9432560616331674,-0.8846665557686924,0.11718653275353842,1.6740094564422567,10.689497012532762,0.22,-2.123473351783211,14,10
2.9097510844736365,-0.9322838075239575,-0.8839622727395183,0.011012865164378244,1.6509553050530874,10.85459254303807,0.2199999972752862,2.8399999999174037,15,10
2.9597510844736363,-0.9209412562517566,-0.8833895929651401,0.1303928694168207,1.6308035865588457,11.017672901693954,0.2199999972752862,2.8399999999174037,15,10
3.009751084473636,-0.9101726311740448,-0.881191064544206,0.27239286941269036,1.6132383010132958,11.178996731795284,0.2199999972752862,2.8399999999174037,15,10
3.059751084473636,-0.8998235359873797,-0.8774906534725376,0.41439286940856,1.5982748051159699,11.33882421230688,0.21999999999465725,2.839999999715711,16,10
3.109751084473636,-0.8901022993233114,-0.8723628494866449,0.5563928693952642,1.586565686785479,11.497480780985429,0.21999999999465725,2.839999999715711,16,10
3.1597510844736356,-0.8812046111473564,-0.8659108760372449,0.6983928693810493,1.5788768444605978,11.655368465431488,0.21999999999465725,2.839999999715711,16,10
3.2097510844736354,-0.8733095831841422,-0.8582646122614942,0.8403928693668343,1.5761168982412277,11.81298015525561,-0.22,0.5857892353848593,17,10
3.2597510844736353,-0.8791452998317938,-0.8652121545487637,0.8799554270672725,1.6030270282504133,11.973282858080651,-0.22,0.5857892353848593,17,10
3.309751084473635,-0.8860291917576065,-0.873791395889698,0.9092448888365153,1.6336938184350176,12.136652239924153,-0.22,0.5857892353848593,17,10
3.359751084473635,-0.8926588857085644,-0.8825685542082484,0.9385343506057582,1.66531006227914,12.303183246152066,0.22,-0.4474019227805499,17,11
3.4097510844736347,-0.8872769181398618,-0.8753410842486143,0.9208728079219116,1.640524606511465,12.467235706803214,0.22,-0.4474019227805499,17,11
3.4597510844736346,-0.8805231443864276,-0.8666588325672927,0.8985027117828842,1.6108965567060254,12.628325362473817,0.22,-0.4474019227805499,17,11
3.5097510844736344,-0.8735768538219602,-0.8581298231544489,0.8761326156438568,1.5824718909049447,12.78657255156431,-0.22,0.3882357687267295,18,11
3.559751084473634,-0.8792918929994883,-0.8650895529501316,0.8917361593923345,1.6051614235243554,12.947088693916745,-0.22,0.3882357687267295,18,11
3.609751084473634,-0.8861170627904918,-0.8737158648964347,0.9111479478286709,1.634064740788685,13.110495167995614,-0.22,0.3882357687267295,18,11
3.659751084473634,-0.8927735050738606,-0.8824730320524927,0.9305597362650073,1.6638560122074684,13.27688076921636,0.01074118394564803,0.9619772523684016,19,11
3.7097510844736337,-0.8930900424699676,-0.8828786977541226,0.9760438916012061,1.6737737478402077,13.444258144000381,0.01074118394564803,0.9619772523684016,19,11
3.7597510844736335,-0.8927999382897446,-0.8824267945090816,1.024142754219626,1.6821157531252675,13.612469719312907,0.01074118394564803,0.9619772523684016,19,11
3.8097510844736333,-0.8925318972749409,-0.8819614656010557,1.072241616838046,1.6909374663890802,13.781563465951814,0.14749815522703524,0.46644812534133884,20,11
3.859751084473633,-0.8893930154768839,-0.8759810279922021,1.0978222938663038,1.6809428920467373,13.949657755156489,0.14749815522703524,0.46644812534133884,20,11
3.909751084473633,-0.8861103407816154,-0.8693771771438107,1.1211447001333708,1.6695989370923296,14.116617648865722,0.14749815522703524,0.46644812534133884,20,11
3.9597510844736328,-0.8829825625563097,-0.8626985693131278,1.1444671064004377,1.6589271984557037,14.282510368711293,0.01126858754792118,0.7125398352555002,21,11
4.009751084473633,-0.8825014182763024,-0.861616471458082,1.1789725864643854,1.6644480048089336,14.448955169192185,0.01126858754792118,0.7125398352555002,21,11
4.059751084473633,-0.88229557946525,-0.8610920198678428,1.2145995782271604,1.6718156204868273,14.616136731240868,0.04238094694688491,1.0942546355791734,22,11
4.109751084473633,-0.8816571386084763,-0.8592204344016628,1.2675727243275605,1.6810078103034476,14.784237512271213,0.04238094694688491,1.0942546355791734,22,11
4.1597510844736325,-0.8810800213343026,-0.8571817639348828,1.322285456106519,1.6911050870161706,14.95334802097283,0.04238094694688491,1.0942546355791734,22,11
4.209751084473632,-0.8806152532293509,-0.855114584158257,1.3769981878854773,1.7019858966323957,15.12354661063607,-0.07200572859843268,0.8263114290174247,23,11
4.259751084473632,-0.881130780285617,-0.8581503705686555,1.4195348546787523,1.719335878677512,15.295480198503823,-0.07200572859843268,0.8263114290174247,23,11
4.309751084473632,-0.8815996220015723,-0.8617197411153819,1.4608504261296233,1.7375392985467717,15.469234128358499,-0.07200572859843268,0.8263114290174247,23,11
4.359751084473632,-0.881920634990926,-0.8653054306327723,1.5021659975804944,1.7559736053921238,15.644831488897712,-0.22,1.2173116231831473,24,11
4.409751084473632,-0.8823140790928555,-0.8756244636284042,1.561249676813115,1.7915009626774363,15.823981585165455,-0.22,1.2173116231831473,24,11
4.459751084473631,-0.8820843837091679,-0.8866203669444264,1.6221152579722722,1.8289852720323523,16.00688011236869,-0.22,1.2173116231831473,24,11
4.509751084473631,-0.8811862547718345,-0.897581936819062,1.6829808391314294,1.8665133739724515,16.193531449765935,0.22,0.8806537492359857,25,11
4.559751084473631,-0.8824504599238138,-0.8886748613814456,1.7285477747166855,1.868795011099916,16.380410950875927,0.22,0.8806537492359857,25,11
4.609751084473631,-0.8844171132663732,-0.8778529980693862,1.7725804621784846,1.8692366334322552,16.567334614219153,0.22,0.8806537492359857,25,11
4.659751084473631,-0.8868582221225644,-0.8671281932475294,1.8166131496402838,1.8715145767998402,16.754486071899137,0.22,-2.84,25,12
4.7097510844736306,-0.8890331993654826,-0.8561400460185795,1.6915692539662295,1.8137974182060572,16.935865813719744,0.22,-2.84,25,12
4.75975108447363,-0.8895800158474539,-0.8451628966614302,1.54956925396623,1.7519904279903151,17.111064856518777,0.22,-2.84,25,12
4.80975108447363,-0.8885678065521929,-0.8342188458292791,1.4075692539662306,1.6928890814515847,17.280353764663936,-0.22,0.838899700920105,26,12
4.85975108447363,-0.8900616092895712,-0.8432952439056857,1.43274842006273,1.7151754873025582,17.451871313394193,-0.22,0.838899700920105,26,12
4.90975108447363,-0.8913464046993195,-0.8542191425395347,1.4746934051087353,1.7459665091123906,17.626467964305434,-0.22,0.838899700920105,26,12
4.95975108447363,-0.8921720016342265,-0.8651873078514084,1.5166383901547404,1.7773721159050981,17.804205175895945,-0.21999999651546578,2.4159607520717223,27,12
5.0097510844736295,-0.8921847973716274,-0.8762192872466193,1.6302493005720884,1.8314065773680293,17.987345833632748,-0.21999999651546578,2.4159607520717223,27,12
5.059751084473629,-0.890870379016348,-0.8871337379627818,1.7510473381756742,1.8885618005794567,18.176202013690695,-0.21999999651546578,2.4159607520717223,27,12
5.109751084473629,-0.8882502990364932,-0.8978102594443974,1.87184537577926,1.9463468205414016,18.370836695744835,0.22,2.830067690199725,28,12
5.159751084473629,-0.8916302979676359,-0.8894754125120444,2.011461554191006,1.9919198975294519,18.57002868549778,0.22,2.830067690199725,28,12
5.209751084473629,-0.8970093546136855,-0.8798908424316266,2.152964938700992,2.043780042267552,18.774406689724533,0.22,2.830067690199725,28,12
5.259751084473629,-0.9036863756326722,-0.8711606863998103,2.2944683232109777,2.103641905729229,18.984770880297454,0.22,2.84,29,12
5.309751084473628,-0.911529407458255,-0.8634610949317144,2.436423058778294,2.1717485256936824,19.20194573286682,0.22,2.84,29,12
5.359751084473628,-0.9203831684074466,-0.8569489729020925,2.5784230587782933,2.247900856067795,19.426735818473603,0.22,2.84,29,12
5.409751084473628,-0.9300694324103244,-0.8517554090062043,2.7204230587782927,2.331996811798991,19.6599354996535,0.2199999999617346,2.8399999999977137,30,12
5.459751084473628,-0.9403932136097225,-0.8479849504156777,2.8624230587781883,2.423902799494586,19.902325779602958,0.2199999999617346,2.8399999999977137,30,12
5.509751084473628,-0.9511466928407292,-0.8457134969910164,3.0044230587780736,2.5234163444080924,20.154667414043768,0.2199999999617346,2.8399999999977137,30,12
5.5597510844736275,-0.9621134010554635,-0.8449867734087808,-3.1367622484016273,2.624181503417698,20.417085564385538,-0.22,-2.84,31,12
5.609751084473627,-0.952660177054263,-0.845303847507713,3.0303084754446155,2.541193587499656,20.6712049231355,-0.22,-2.84,31,12
5.659751084473627,-0.9418515093777279,-0.8472962127684884,2.888308475444616,2.440337076748532,20.915238630810354,-0.22,-2.84,31,12
5.709751084473627,-0.9314335977400235,-0.8507982026861072,2.7463084754446165,2.347041258512861,21.14994275666164,0.2199999999029372,2.8399999999949386,32,12
5.759751084473627,-0.9402960194584803,-0.8474934392763145,2.8624230587777193,2.4229101214948905,21.39223376881113,0.2199999999029372,2.8399999999949386,32,12
5.809751084473627,-0.9510494986866118,-0.8452219858522544,3.0044230587774656,2.522417843653949,21.644475553176527,0.2199999999029372,2.8399999999949386,32,12
5.8597510844736265,-0.9620162068984147,-0.8444952622702055,-3.1367622484023743,2.623176265505692,21.906793179727096,0.21999999999007105,-2.839999999999658,33,12
5.909751084473626,-0.9734746158383278,-0.8441878741023455,3.0303084754438716,2.5789815406139107,22.164691333788486,0.21999999999007105,-2.839999999999658,33,12
5.959751084473626,-0.9842832835143737,-0.8421955088416521,2.888308475443889,2.5126228306404057,22.415953616852526,0.21999999999007105,-2.839999999999658,33,12
6.009751084473626,-0.9947011951516054,-0.838693518924184,2.7463084754439064,2.447271093389828,22.660680726191508,-0.22,-2.84,33,13
6.059751084473626,-0.986734334627987,-0.8428624914367197,2.6043084754439088,2.362556103488484,22.896936336540357,-0.22,-2.84,33,13
6.109751084473626,-0.9777149895968748,-0.8491432741493973,2.4623084754439093,2.2835534655488305,23.125291683095238,-0.22,-2.84,33,13
6.159751084473625,-0.9696753017911978,-0.8566372875108323,2.32030847544391,2.212777525248042,23.346569435620044,-0.22,-2.84,33,14
6.209751084473625,-0.9627771112562522,-0.8651936759789716,2.1783084754439104,2.150283181465452,23.561597753766588,-0.22,-2.84,33,14
6.259751084473625,-0.9571592795368669,-0.8746401982515747,2.036308475443911,2.0960467165546794,23.771202425422057,-0.22,-2.84,33,14
6.309751084473625,-0.9529348943749922,-0.8847866945078324,1.8943084754439115,2.0499642354219536,23.976198848964252,-0.2199999999997588,-1.397469123840332,34,14
6.359751084473625,-0.9498690996455328,-0.8953819667054871,1.8178609853110634,2.0345630098581053,24.17965514995006,-0.2199999999997588,-1.397469123840332,34,14
6.4097510844736245,-0.9475536240593152,-0.9061332155149672,1.747987529119047,2.0245806504472244,24.382113214994785,-0.2199999999997588,-1.397469123840332,34,14
6.459751084473624,-0.9459944143728862,-0.9170198882531119,1.6781140729270305,2.0175045789267405,24.58386367288746,0.22,0.43113540953739776,35,14
6.509751084473624,-0.9469845571302453,-0.9080279518060997,1.691337359202309,2.0074505160878346,24.784608724496245,0.22,0.43113540953739776,35,14
6.559751084473624,-0.9484248946919521,-0.8971228730758543,1.7128941296791789,1.9978782486671596,24.984396549362963,0.22,0.43113540953739776,35,14
6.609751084473624,-0.9500999576813038,-0.886251374633311,1.7344509001560486,1.9891632344508912,25.183312872808052,0.22,-2.84,36,14
6.659751084473624,-0.9513241508615595,-0.8751641627784809,1.6073584182984721,1.9295820003316455,25.376271072841217,0.22,-2.84,36,14
6.7097510844736235,-0.9509457268685209,-0.8641799189922381,1.4653584182984727,1.8662762676075682,25.562898699601973,0.22,-2.84,36,14
6.759751084473623,-0.9490165856818626,-0.8533597881909928,1.3233584182984732,1.8046835242345263,25.743367052025427,0.22,-2.84,36,15
6.809751084473623,-0.9455755611847627,-0.8429215811282603,1.1813584182984738,1.745325837752168,25.917899635800644,0.22,-2.84,36,15
6.859751084473623,-0.9406919216838937,-0.8330754203790307,1.0393584182984743,1.6888147551259876,26.086781111313243,0.22,-2.84,36,15
6.909751084473623,-0.9344639755286759,-0.8240195105428062,0.8973584182984748,1.6358671315111288,26.250367824464355,-0.22,2.84,37,15
6.959751084473623,-0.9400751680878817,-0.8316338718463765,1.0134730016318079,1.680074737389701,26.418375298203326,-0.22,2.84,37,15
7.009751084473622,-0.9452120150402892,-0.8413503331189623,1.1554730016318073,1.736020882864336,26.59197738648976,-0.22,2.84,37,15
7.059751084473622,-0.9489220539316999,-0.8516959808849719,1.2974730016318068,1.7949278550069956,26.771470171990458,-0.22,-2.84,38,15
7.109751084473622,-0.9523638865568986,-0.862629571837679,1.1813584182984738,1.7911344344637947,26.950583615436837,-0.22,-2.84,38,15
7.159751084473622,-0.9572475260577676,-0.8724757325869086,1.0393584182984743,1.7858250200801156,27.12916611744485,-0.22,-2.84,38,15
7.209751084473622,-0.9634754722129855,-0.8815316424231331,0.8973584182984748,1.7860568486107078,27.307771802305922,0.22,-0.41983619539967054,39,15
7.2597510844736215,-0.9576134889680894,-0.8745908273204082,0.8653372161898181,1.7570522345468917,27.48347702576061,0.22,-0.41983619539967054,39,15
7.309751084473621,-0.9503939008494183,-0.8662918452033113,0.8443454064198346,1.7254211440091796,27.65601914016153,0.22,-0.41983619539967054,39,15
7.359751084473621,-0.9430017054903556,-0.8581462326077725,0.8233535966498511,1.694185663999391,27.82543770656147,0.009029119550077418,-0.718148084119486,40,15
7.409751084473621,-0.9420357825364986,-0.8571150751795914,0.7888056867284073,1.6850791963245715,27.993945626193927,0.009029119550077418,-0.718148084119486,40,15
7.459751084473621,-0.9417119627450419,-0.8568005416447123,0.7528982825224332,1.6784118486548492,28.16178681105941,0.009029119550077418,-0.718148084119486,40,15
7.509751084473621,-0.9413770600323916,-0.8564978358883051,0.716990878316459,1.6720025158432705,28.328987062643737,-0.21999999999999992,0.4252918604397259,41,15
7.55975108447362,-0.9488586132871936,-0.8630974086399923,0.7330444820077717,1.6995020748729506,28.498937270131034,-0.21999999999999992,0.4252918604397259,41,15
7.60975108447362,-0.9569542887748168,-0.8705442521966105,0.754309075029758,1.730791150078539,28.67201638513889,-0.21999999999999992,0.4252918604397259,41,15
7.65975108447362,-0.9648897918047044,-0.8781615504197532,0.7755736680517442,1.7624918996425813,28.84826557510315,-0.22,0.0770093390933168,42,15
7.70975108447362,-0.9727182148907872,-0.8858918282235566,0.7810113600385877,1.792072393906026,29.027472814493752,-0.22,0.0770093390933168,42,15
7.75975108447362,-0.9805155076027672,-0.8936508279572408,0.7848618269932536,1.8216725625065546,29.209640070744406,-0.22,0.0770093390933168,42,15
7.8097510844736195,-0.988282866814862,-0.901439793316895,0.7887122939479194,1.8515302639028073,29.394793097134688,-0.22,0.5468980396729572,43,15
7.859751084473619,-0.9959469305853149,-0.9093347478039138,0.8139157760721548,1.8850602858796741,29.583299125722654,-0.22,0.5468980396729572,43,15
7.909751084473619,-1.0033898873910858,-0.9174338128380233,0.8412606780558026,1.919255684938221,29.775224694216476,-0.22,0.5468980396729572,43,15
7.959751084473619,-1.0106086211180345,-0.9257333516094683,0.8686055800394504,1.9537636155295102,29.97060105576943,-0.22,0.023673662242124027,44,15
8.009751084473619,-1.0176910356600044,-0.9341555341202924,0.8721737492466191,1.9844124016789388,30.169042295937324,-0.22,0.023673662242124027,44,15
8.05975108447362,-1.0247608481389774,-0.9425827363478616,0.8733574323587253,2.0148734040629717,30.370529636343623,0.22,0.008657590716013353,44,16
8.10975108447362,-1.0189862825706533,-0.9356863073423836,0.8738587445121581,1.9902066733135202,30.569550303674976,0.22,0.008657590716013353,44,16
8.159751084473621,-1.0119275120031088,-0.9272498533369788,0.8742916240479587,1.9602317397648286,30.765573477651458,-0.219999999973138,0.038259956492156216,45,16
8.209751084473622,-1.01769110703973,-0.9341554655387592,0.8760697152577013,1.9850935285439972,30.96408283050586,-0.219999999973138,0.038259956492156216,45,16
8.259751084473622,-1.0247249496610988,-0.9426127121975546,0.8779827130823091,2.0156663851718073,31.16564946902304,0.22,-0.08306546931505432,45,17
8.309751084473623,-1.0189669052334431,-0.9357021957547841,0.8743823549685423,1.9902884565533345,31.364678314678375,0.22,-0.08306546931505432,45,17
8.359751084473624,-1.0118932227342174,-0.9272782511938331,0.8702290815027895,1.9595062908082057,31.560628943759195,-0.04794387728417518,-0.285058283221696,46,17
8.409751084473625,-1.0126628134845697,-0.928167813874777,0.8568967075092478,1.9604119962694821,31.756670143386142,-0.04794387728417518,-0.285058283221696,46,17
8.459751084473625,-1.014245321366436,-0.9299683998752525,0.8426437933481629,1.9645425444641116,31.953124397832553,-0.011174174852522985,-2.84,47,17
8.509751084473626,-1.0147556095296648,-0.930491412806623,0.7122874079428538,1.9462813195582105,32.14775252978838,-0.011174174852522985,-2.84,47,17
8.559751084473627,-1.015202941461834,-0.9308253670381355,0.5702874079428518,1.9295983273604291,32.34071236252442,-0.22,-0.2569633331298828,48,17
8.609751084473627,-1.023863664849459,-0.9361193385285074,0.5456675898097357,1.954393012500257,32.53615166377445,-0.22,-0.2569633331298828,48,17
8.659751084473628,-1.0333026710672386,-0.9417676566073458,0.5328194231532414,1.9830311538062637,32.73445477915507,-0.22,2.84,49,17
8.709751084473629,-1.0425719258697417,-0.9479429865828777,0.6607056579631981,2.0292057134037984,32.93737535049545,-0.22,2.84,49,17
8.75975108447363,-1.0507494458896152,-0.9552863497496216,0.8027056579632001,2.081080239824842,33.145483374477934,-0.00586576435204042,2.84,50,17
8.80975108447363,-1.0516155758862085,-0.9562129136623503,0.9447056579632022,2.1094855129734804,33.35643192577528,-0.00586576435204042,2.84,50,17
8.859751084473631,-1.051770014916649,-0.9564619560737931,1.0867056579632042,2.1391327323951272,33.570345199014795,0.22,-2.84,50,18
